ID,TEXT,LABEL
1372,"You're logical. A man can talk to you. If there's anything I like it's talking to a logical man."" ""Thanks."" ""Too bad I'm going to have to kill you. [SNIPPET] You said that would insure my optimum ecological adjustment in this temporal phase, and nothing else would."" ""Did I? But you're not Mammoth-Slayer,"" ENIAC said confusedly. "" Mammoth-Slayer was the son of the Great Hairy One. What's your mother's name?""",0
1373,"Four men he upset, one after another, aided by the fact that his twisting body could be only approximately placed by the papers and the wound. Then Kori's hand swept through the air above the waving packet, to clamp over Thorn's wrist. With an effort—that bulged the muscles of that blacksmith's fore-arm of his till it seemed they must burst through the film, Thorn whirled Kori clear off his feet and sent him stumbling into the charge of three guards. But in the meantime the cellar was barred to him by a double line of men. Fighting for his life—and, far more important, the existence of his country—Thorn lashed out with his invisible right fist while his left clutched the plans. A score of men arrayed in a death struggle against one! [SNIPPET] The newscasters, with a ready skill for lurid possibilities, were blaring of all sorts of horrible events impending. [7] I told the girls all I knew of the approaching wanderer. The density was similar to that of Earth.",0
1374,"Now they were around his knees, now up to his waist in their overpowering mass. It was only a matter of minutes. Garth took a staggering step backward, dragging them all with him. He was facing me, and swung up his sword in the old Lunar salute. "" Good luck, Dunal."" The words, coming clearly over the radio, had a note of exaltation. Then flashing his blade over his head, he hurled it into the midst of the accursed things. [SNIPPET] ""These can't really work?"" I said. "" We have no way to check our speed with outer space."" ""Not directly. This is geared with clockwork to represent an estimate based on the acceleration. If your theory is right, then the dials are all wrong."" ""And how long do you expect to go ahead without knowing the truth?""",1
1375,"Just sorting out information and connecting it with other information files in the necessarily haphazard manner that might eventually result in something called intelligence, although he didn't know that yet. It was a week later in the kitchen, when Momma dropped a giant version of the neatle on the floor, that his information file in this area increased again. ""Is that a neatle?"" Oley asked. His mother laughed quietly and looked fondly at her son as she put the ice pick back on the table. ""I guess you could call it a needle, Oley,"" she told him. "" An ice needle."" [SNIPPET] The threat from our enemies is as nothing to the threat from the vote-wielding public if we tried and failed when a human life is at stake."" ""Formosa is leaking,"" admitted the CIA chief. "" We can't hold it more than three days now at the outside."" The President rested a hand on his desk. "" Two more shots mean at least six months before a man is up there, armed. Three days means Formosa is in the news this week. When the news breaks, credit our doctors and bacteriologists with being on the way to a cure. Fix it so that if they clean up their epidemic, the way they did Suez, we get the credit. ""That's the best we can do right now.",1
1376,"Those few remaining of the fighting Earthmen farther up the valley, no longer menaced by the futile fliers, had come down to help their weaponless brethren. Wat's voice was shrill in the land, yelling, exhorting, screaming. A familiar rat-a-tat-a-tat came down the wind. The submachine gun was spitting steel-jacketed death. Where was Joan? Hilary wondered wearily. A face towered over him, a face he knew. [SNIPPET] I warned Artok not to permit the use of the lead curtains, but he has a soft streak. He listened to the women's pleadings for privacy. Privacy, pah! A cloak for conspiracies, that's all it comes to.",1
1377,"Buos floated earthward disconsolately. "" He is a dreamer,"" he said cheerlessly. "" His mind is good; he thinks of tomorrow; he is one of the knowing ones. But he cannot be moved, Laloi. [SNIPPET] He had overcome this obstacle, however, and had eliminated the possibilities of a collision with these stellar juggernauts. In the rocket were installed radium repulsion rays which swerved all approaching meteors from the path of the rocket as they entered the vicinity of the space wanderer. The aged professor had prepared for every contingency, and had set down to rest from his labors, reveling in the stupendous, unparalleled results he would obtain. Never would his body undergo decay; and never would his bones bleach to return to the dust of the earth from which all men originally came and to which they must return. His body would remain millions of years in a perfectly preserved state, untouched by the hoary palm of such time as only geologists and astronomers can conceive.",0
1378,"The profits from the rich, new trade, plus the alms of the traders visiting Tanagor, had rapidly filled the coffers of Kondaro. A great temple had been built, and the priests had become more and more powerful, until now, not too many years after the first voyage of Sira Nal, they virtually ruled the island. For some years, Tonda, a conservative man and a firm believer in his own ancestral gods, had paid little attention to this strange, new religion. Upon arrival at Tanagor, to be sure, he had sometimes placed small offerings in the votive bowl, but more often, he had merely strode past the Slave of Kondaro, and gone upon his affairs. At last, however, attracted by the great profits in the new, oversea trade, he had decided to arrange for a voyage in one of the great ships. Then, the efficiency of the priestly bookkeeping methods had become apparent. The Great God had become incensed at Tonda's impiety during his many previous trips across the channel, and a curse had been placed upon him and upon his goods. [SNIPPET] They tell me that it was the easiest part of the job, and I know that they did it perfectly. My brain power and my personality came through unchanged. I used them to get rich again in mighty short order. I had to, to pay my water and power bills. I came out of it ""Alfred the Magnificent"" and still I'm just as human as you are, even if a lot of people—a few billions of them, I guess—won't believe it. Granted, there isn't much of the Original Me left, but there's an old saying that Glands Make the Man.",0
1379,"""That may be,"" said Martin; ""but I know them not."" In the middle of this dispute they heard the report of cannon; it redoubled every instant. Each took out his glass. They saw two ships in close fight about three miles off. The wind brought both so near to the French vessel that our travellers had the pleasure of seeing the fight at their ease. At length one let off a broadside, so low and so truly aimed, that the other sank to the bottom. [SNIPPET] you understand surgery,"" answers the doctor, ""and not read Galen and Hippocrates?""—""Sir,"" cries the other, ""I believe there are many surgeons who have never read these authors. ""—""I believe so too,"" says the doctor, ""more shame for them; but, thanks to my education, I have them by heart, and very seldom go without them both in my pocket. ""—""They are pretty large books,"" said the gentleman.—""Aye,"" said the doctor, ""I believe I know how large they are better than you."" ( At which he fell a winking, and the whole company burst into a laugh.) The doctor pursuing his triumph, asked the gentleman, ""If he did not understand physic as well as surgery."" "" Rather better,"" answered the gentleman.—""Aye, like enough,"" cries the doctor, with a wink. "" Why, I know a little of physic too. ""—""I wish I knew half so much,"" said Tow-wouse, ""I'd never wear an apron again. ""—""Why, I believe, landlord,"" cries the doctor, ""there are few men, though I say it, within twelve miles of the place, that handle a fever better.",0
1380,"Years of banality, years of caution, years of looking to his retirement offering had, for a little while, lost their hold on him. Snubnose was silently raging. What a place, he thought, for the Grandmaster to burst out with that kind of thing. True, scientists sometimes talked that way in the Guild social rooms, especially after drinking illegal grain distillate, but here it could only hurt Bump-arch's cause. [SNIPPET] He reached forward and snapped the image off. Twenty minutes later, Maitland had Ingrid cut the drive and turn the ship, so that he could see the Earth. It was there, a huge shining globe against the constellations, 10,000 miles distant, 100 times the size of familiar Luna. North America was directly below, part of Canada covered with a dazzling area of clouds. The polar ice-cap was visible in its entirety, along with the northern portions of the Eurasian land mass. The line of darkness cut off part of Alaska and bisected the Pacific Ocean, and the Sun's reflection in the Atlantic was blinding.",0
1381,"My bones ache. My joints creak. I can't coordinate I'm so hungry."" ""That is the hemlock,"" Steel-Blue said. It was when he quaffed the new and stronger draught that Jon knew that his hope that it was citric acid was squelched. The acid taste was weaker which meant that the citric acid was the diluting liquid. [SNIPPET] With a guttural sound which expressed his feelings as well as any words, the officer picked up from the floor a broken spear, the barbed head of which was dyed the same reddish yellow as the blood still seeping from the torn body. Swinging the weapon so close to Raf that the Terran was forced to retreat a step or two to escape contact with the grisly relic, the officer burst into an impassioned speech. Then he went back to the gestures which were easier for the spaceman to understand. This was the work of a deadly enemy, Raf gathered. And such a fate awaited any one of them who ventured beyond certain bounds of safety. Unless this ene[63]my were destroyed, the city—life itself—was no longer theirs— Seeing those savage wounds which suggested that an insane fury had driven the attacker, Raf could believe that.",0
1382,"he asked bluntly. "" And what was your reason for bringing us here?"" There was blazing contempt in Layroh's rich voice as he turned toward Foster. "" Yaharigan of Earth!"" he jeered. "" Your brain is as stupid as the feeble brains of those true yaharigans of Rikor whose physical structure your human bodies so closely resemble. Have you not guessed yet that I am no contemptible creature of Earth—that this human shell I wear is nothing but a cleverly contrived disguise? Look, yaharigans, look upon the real face of the one who has come to restore the Earth to its rightful masters!"" With a single swift movement, Layroh snatched the colored goggles from his face and flung them aside. [SNIPPET] In two days more the landing grid was clear. The valley bottom was clean. We shifted some hundreds of millions of tons of sand by landing grid, and now it is possible to land the Warlock, and receive her supplies, and the solar-power furnace is already turning out pigs for her loading. We wanted you to see what we have done. The colony is no longer in danger, and we shall have the grid completely finished for your inspection before the ship is ready to return.”",0
1383,"She threw a glance towards the chimneys of the house that could be seen through the trees and shook her pretty head regretfully. “I’m afraid I’d better not,” she said sadly. “Well,” he said, “now I’ll go huntin’ and you stir the Pale-face and we’ll eat him when I come back. Now, I’ll be off. You watch me track.” [SNIPPET] ""Did you see anybody get in?"" said the Secretary with a shrug. And, shaking his head, with a fuddled look in his eyes, the chauffeur turned away and got into the driver's seat. The Secretary glanced at the rear seat. On the far side, the cushion was heavily depressed. He sat on the near side, feeling his knee strike another, unseen knee. ""Drive to the Bulgarian Embassy,"" he told his man. Up Sixteenth Street the car swung, past the various embassies which looked more like palatial private villas than offices of foreign nations.",0
1384,"Let us search for ways to combine our diverse interests into a new and majestic pioneering spirit for the great leap to the stars yet to come. ""This is the challenge and the opportunity."" Narval's rage spluttered from his lips in a viperous hiss as he pointed at a baffled Drummer. Brad, straight-faced behind Drummer, stood easy. Scarf, off to the side, stiff and erect, stared blankly at the wall behind Narval, his features twitching to depress a smirk. ""You were responsible for Camari's emissary, Drummer. I've had you notified that I am ready to receive him. Where is he?"" ""He's disappeared, Mr. President."" [SNIPPET] Hour after hour humanity watched the spectacular progress of the dark star, watched those mysterious and threatening paths of light that flowed from the invader. When dawn came, it brought only a great fear and the oppression of impending disaster. In the early morning, Phobar slept. When he awoke, he felt refreshed and decided to take a short walk in the familiar and peaceful light of day. He never took that walk. He opened the door on a kind of dim and reddish twilight. Not a cloud hung in the sky, but the sun shone feebly with a dull red glow, and the skies were dull and somber, as if the sun were dying as scientists had predicted it eventually would. Phobar stared at the dull heavens in a daze, at the foreboding atmosphere and the livid sun that burned faintly as through a smoke curtain. Then the truth flashed on him—it was the terrible path of fire from the dark star!",0
1385,"Glowing wine on his palate lingered swallowed. Crushing in the winepress grapes of Burgundy. Sun’s heat it is. Seems to a secret touch telling me memory. Touched his sense moistened remembered. Hidden under wild ferns on Howth below us bay sleeping: sky. No sound. [SNIPPET] And that can only give so far.""  Estelle was silent for a moment.  ""Oh, I can't be sane!"" she burst out semihysterically. "" This can't be happening!""",0
1386,"78]Farmer managed to put more curiosity than impatience into his tone. “Back to my own planet—Tamdivar, sun Nogore, member of the Galactic Federation,” she said patiently. “ The gate is a matter-transmitter between my world and yours. It was once in constant use, but my government closed it when you people got to the point where you were running around in submarines, using depth bombs, and just noticing our aircraft too much.” Somehow, what popped into Farmer’s head was the chorus of an old song he had sung in boy’s camp when very young. “ There’s a hole in the bottom of the sea! There’s a log in the hole....” [SNIPPET] John Andrew gulped, and put out a tentative hand toward the fused mess. It was not particularly warm—but it had melted. Farmer looked at Garf again with fear and awe, and the fishman looked back with cold amusement. But not for long. Garf turned to the Judge’s invention—and started to show some genuine interest for the first time since he had showed up. He stood over the thing, webbed hands on scaly hips, peering at it intently.",1
1387,"“Is it important?” “Very.” “Then I will take it myself.” 179I scribbled a few words on a scrap of paper and handed it to the sister, who immediately left the room. I had not long to wait before she returned, saying that the lady would see me up-stairs. I was shown up to the sick-room, where Lena was sitting by the bedside. She greeted me with a regard chastened by the gravity of the occasion. After a moment’s delay, I stepped up to the bed and looked at the patient. She had been unconscious, so they told me, for some time, and was now dying rapidly. [SNIPPET] “We have been very happy, John Carter,” she said, “and I thank whatever fate overtakes us that it permits us to die together.”  The next two days brought no noticeable change in the supply of air, but on the morning of the third day breathing became difficult at the higher altitudes of the rooftops. The avenues and plazas of Helium were filled with people. All business had ceased. For the most part the people looked bravely into the face of their unalterable doom. Here and there, however, men and women gave way to quiet grief.  Toward the middle of the day many of the weaker commenced to succumb and within an hour the people of Barsoom were sinking by thousands into the unconsciousness which precedes death by asphyxiation.",0
1388,"""It makes a nice puzzle for him, doesn't it?"" the Operative said, and grinned. "" After all, I didn't touch him—couldn't, in any way. He'd shielded himself perfectly from any telekinetic force—and I had no weapons. [SNIPPET] I like to work on my own, do my own job—"" ""And it's got you into trouble before,"" Claerten said. "" But you can't afford any mistakes this time."" ""I know the risk perfectly well,"" Jonas thought back.",1
1389,"Exhausted, he fell asleep. Morning came, and the alien sun slanted orange rays through the cabin doorway. Sheckly opened his eyes and stared at the thatched roof. The torch had burned out, but it was no longer needed for light. Thank goodness for morning, he thought. Morning brought a temporary sanity to this world, and after the madness of the night it was a reprieve he welcomed gladly. He had not opposed Harding till now, but desperation was a strong incentive to rebellion. [SNIPPET] It was stupid of him not to have realized how hot it would be on Earth. He was really going to suffer in this torrid climate; especially in the tight Terrestrial costume he wore over his fur for the sake of conformity. Of course, justice compelled him to admit to himself, the clothes wouldn't have become so snug if he hadn't eaten quite so much on board ship. Purrington indicated the female beside him. """,0
1390,"“Interesting?” I almost came flying out of my chair. My mind was beginning to spin like crazy. “ If[Pg 40] you’re not pulling my leg with this thing, Farnsworth, you’ve got something by the tail there that’s just a little bit bigger than the discovery of fire.” He blushed modestly. “ I’d rather thought that myself,” he admitted. “Good Lord, look at the heat that’s available!” I said, getting really excited now. FARNSWORTH was still smiling, very pleased with himself. “ [SNIPPET] How about a drink? Whisky, vodka, rum—there's ice."" Vovo slumped into one of the heavy chairs that were arranged around the table. He grimaced, ""No vodka, I don't feel patriotic today. How about one of those long cold drinks, with the cola stuff?"" ""Cuba libra,"" Jim said. "" Coming up. Look, would you rather speak Russian?"" ""No,"" Vovo said, ""my English is getting rusty.",0
1391,"I've got a little trip to make."" ""Where are you going?"" ""Home, to give the good tidings to my wife."" Henry's fibroid house looked about the same. He parked the plane and let himself in by the roof door and down the extension staircase. He found Phoebe in the kitchen bent over a pot, and at sound of him she turned. A near-smile flickered in her blue eyes. ""Phoebe ..."" [SNIPPET] It takes so much film to provide all the plot choices that they can't make them very long. ""Well, Hafitz blasts me and misses,"" Mac went on, ""—or blasts you and misses, to keep it in your viewpoint. When you jump back, you set off a bunch of controls. That was the control room, too, not just the communications room.",0
1392,"Bonacieux pronounced these words with tears in her eyes. D’Artagnan saw those tears, and much disturbed, softened, he threw himself at her feet.  “With me you will be as safe as in a temple; I give you my word of a gentleman.”  “Let us go,” said she, “I place full confidence in you, my friend!”  D’Artagnan drew back the bolt with precaution, and both, light as shadows, glided through the interior door into the passage, ascended the stairs as quietly as possible, and entered D’Artagnan’s chambers.  Once there, for greater security, the young man barricaded the door. They both approached the window, and through a slit in the shutter they saw Bonacieux talking with a man in a cloak. [SNIPPET] Our Old F    A Song of J    Song of the Broad-A    Song of the E",0
1393,"Take this room, for example. After twenty years it had come to be as much a part of him as the clothes he wore. Every detail of the room was engraved in his mind with ... clarity; the old center leg table with its green covering and stained glass lamp; the mantelpiece with the dusty bric-a-brac; the pendulum clock that told the time of day as well as the day of the week and month; the elephant ash tray on the tabaret and, most important of all, the marine print. Mr. Chambers loved that picture. It had depth, he always said. It showed an old sailing ship in the foreground on a placid sea. Far in the distance, almost on the horizon line, was the vague outline of a larger vessel. [SNIPPET] I've seen men die. I've had to take chances with them occasionally. You could say, I suppose, that I ordered some men to their deaths. But still, the men came aboard knowing the risks. In the final sense, they, not I, made the decision.",0
1394,"I don't care for no Little Johns. I've got you now, and I'm going to pay you for not coming back before. And I know,"" he snarled, ""you're a thief; that's what you are."" ""I'm not,"" cried Robin fiercely, and he made a desperate struggle to get away to where his little quarter-staff lay half hidden amongst the bracken. "" You let me go."" But his efforts to get free were vain. ""Yes, I'll let you go, p'raps, when I've done with you and got all I wants,"" said the boy, in a husky, satisfied tone, as he seemed to gloat over his victim. "" No, I won't; you're a thief, and a deer-stealer, and I shall just take yer to one of the King's keepers."" Young Robin set his teeth and made another struggle, but quite in vain, for he was no match in strength for his adversary. [SNIPPET] That is to say, ex-Member; for, being a Liberal when the great change came at the last general election, he was ignominiously ousted from his seat, the Scrubbs proving at the finish a bitter place to him. He was put out in more ways than one, and tried to comfort himself by saying that there would soon be another dissolution—thinking of his own, possibly, being an old man. I remembered that I had rather looked forward to such a contingency, thinking how pleasant it would be to have all that money, and cruise about the world in my own yacht, enjoying myself as I knew how. And really I had some reason to hope. I remember he used to wind up the talk of an evening when I dined with him (and got a check) by saying: ""My boy, you have talents, if you'd only use 'em."" Where were those talents now? Certainly they had not made me shine much during the last few hours.",0
1395,"And so when the first embracings and emotions were over, all she could find to say was: ""Well, Zaidie dear, and how did you enjoy it, after all?"" ""It was just gorgeous, Mrs. Van, and if there was a more gorgeous word than that in the American language I'd use it,"" replied Zaidie, with another hug, ""Why didn't you come? You'd have been—well no, perhaps I'd better not say what you would have been. But just think of it, or try to—A honeymoon trip of over two thousand million miles, and back—safe—thank God!"" [SNIPPET] ""And only one lawyer!"" pursued Joseph. "" That's curious."" ""Not in the least curious. Do you think I want to scatter broadcast the seeds of litigation in a regenerated world? Put down the name of Chief Justice Good of the United States Supreme Court.",0
1396,"For the first it was only a matter of a couple of hours; for the second, the Lord forbid that I should ever seek refuge in such a house again. I entered the yard. Even whilst I was crossing the uneven stones I was irresolute, and almost turned round at the very door. I clenched my teeth. No! no pride! At the worst I could excuse myself by saying I had come to say good-bye, to make a proper adieu, and come to a clear understanding about my debt to the house. [SNIPPET] what a queer lot of people you are,"" exclaimed the rubber bear, looking at the assembled company.  ""So're you,"" said Button-Bright, gravely. "" Is King Dough good to eat?""  ""He's too good to eat,"" laughed Chick the Cherub.  ""I hope none of you are fond of gingerbread,"" said the King, rather anxiously.  ""We should never think of eating our visitors, if we were,"" declared the Scarecrow; ""so please do not worry, for you will be perfectly safe while you remain in Oz.""  ""Why do they call you Chick?"" the Yellow Hen asked the child.",0
1397,"In the broad hint which he dropped respecting the daughter of Waldemar Fitzurse, John had more than one motive, each the offspring of a mind, which was a strange mixture of carelessness and presumption with low artifice and cunning. He wished to banish from the minds of the chivalry around him his own indecent and unacceptable jest respecting the Jewess Rebecca; he was desirous of conciliating Alicia’s father Waldemar, of whom he stood in awe, and who had more than once shown himself dissatisfied during the course of the day’s proceedings. He had also a wish to establish himself in the good graces of the lady; for John was at least as licentious in his pleasures as profligate in his ambition. But besides all these reasons, he was desirous to raise up against the Disinherited Knight (towards whom he already entertained a strong dislike) a powerful enemy in the person of Waldemar Fitzurse, who was likely, he thought, highly to resent the injury done to his daughter, in case, as was not unlikely, the victor should make another choice. [SNIPPET] The outer walls have probably been added by the Normans, but the inner keep bears token of very great antiquity. It is situated on a mount at one angle of the inner court, and forms a complete circle of perhaps twenty-five feet in diameter. The wall is of immense thickness, and is propped or defended by six huge external buttresses which project from the circle, and rise up against the sides of the tower as if to strengthen or to support it. These massive buttresses are solid when they arise from the foundation, and a good way higher up; but are hollowed out towards the top, and terminate in a sort of turrets communicating with the interior of the keep itself. The distant appearance of this huge building, with these singular accompaniments, is as interesting to the lovers of the picturesque, as the interior of the castle is to the eager antiquary, whose imagination it carries back to the days of the Heptarchy. A barrow, in the vicinity of the castle, is pointed out as the tomb of the memorable Hengist; and various monuments, of great antiquity and curiosity, are shown in the neighbouring churchyard. 5  When Cœur-de-Lion and his retinue approached this rude yet stately building, it was not, as at present, surrounded by external fortifications.",1
1398,"Jocelyn cut in with the regretful announcement that Mr. Fayliss had another appointment, and called for a note of thanks to him for coming. More applause—this time unrestrained. Fayliss smiled again and swept his eyes around us, as if filled with some amusing secret. Then he said to Kutrov, ""You would find them quite understandable."" I wandered over to the window, in search of air, and noted that someone had indiscreetly left a comfortable chair vacant. I was near the door, so that I could hear Jocelyn say to Fayliss: ""It was—very moving. [SNIPPET] He started off on ethnology, and we toured the Near East again. I jumped into the break when Kutrov was swallowing beer and Alva lighting a cigaret to observe that Fayliss reminded me of some Egyptian portraits—although I couldn't set the period. "" If those eyes of his don't shine in the dark,"" I added, ""they ought to."" A brief pause for appreciation, then Jocelyn was calling for all men's attention. She managed to get it in reasonably short order, took a deep breath, then dived into announcing that our ""special guest, Mr. Fayliss"" was going to deliver a song-cycle. Fayliss arose, bowed slightly, then nodded to Mark Loring, who brought forth his oboe. "" These songs were not conceived or composed in the form I am presenting them,"" he said. """,1
1399,"""We will attack the enemy even if he is a million strong,"" I said. ""Everything calls for an immediate advance,"" said Hushnoly. We also learned from trusty couriers that Lyone had been brought before the Borodemy, and the legislative assembly in full conclave, after hearing the evidence, had found her guilty of treason, impiety and sacrilege to her faith, of treason to the king, and had, by encouraging insurrection, caused her adherents to take up arms against both king and law, thereby endangering the lives and property of the inhabitants of the kingdom. There was no one to recommend Lyone to mercy, and she was condemned to death. The king had already signed her death-warrant. She might be executed any moment! [SNIPPET] They have an extreme dislike to marrying into what they consider unhealthy families. They send for the straightener at once whenever they have been guilty of anything seriously flagitious—often even if they think that they are on the point of committing it; and though his remedies are sometimes exceedingly painful, involving close confinement for weeks, and in some cases the most cruel physical tortures, I never heard of a reasonable Erewhonian refusing to do what his straightener told him, any more than of a reasonable Englishman refusing to undergo even the most frightful operation, if his doctors told him it was necessary.  We in England never shrink from telling our doctor what is the matter with us merely through the fear that he will hurt us. We let him do his worst upon us, and stand it without a murmur, because we are not scouted for being ill, and because we know that the doctor is doing his best to cure us, and that he can judge of our case better than we can; but we should conceal all illness if we were treated as the Erewhonians are when they have anything the matter with them; we should do the same as with moral and intellectual diseases,—we should feign health with the most consummate art, till we were found out, and should hate a single flogging given in the way of mere punishment more than the amputation of a limb, if it were kindly and courteously performed from a wish to help us out of our difficulty, and with the full consciousness on the part of the doctor that it was only by an accident of constitution that he was not in the like plight himself.",0
1400,"Jupiter reported nothing new except that Neptune had deviated from its course and tended to pursue an erratic and puzzling new orbit. Phobar pondered long over this last news item and turned his attention to the outermost planet on the succeeding night. To his surprise, he had great difficulty in locating it. The ephemeris was of absolutely no use. When he did locate Neptune after a brief search, he discovered it more than eighty million miles from its scheduled place! This was at one-forty. [SNIPPET] But the Greek words. Already the pair had left the mountain-high titan city far behind; they rippled across the smooth, black surface of Xlarbti, and bore like rifle bullets down on the swiftly looming laboratory. In a few minutes it would be too late forever. Now the lost Greek words burst into Phobar's mind, and, hoping against hope, he thought in Greek word-pictures which his captor could not understand. He weighed chances, long shots. Into his brain flashed an idea.... But they were upon the laboratory; a stupendous door dissolved weirdly into shimmering haze; they sped through. Phobar's hand clutched a bulge in his pocket. Would it work? How could it?",1
1401,"The day before yesterday was a fish day, and they had nothing but meat.”  “What,” said Athos, “no fish at a seaport?”  “They say,” said Aramis, resuming his pious reading, “that the dyke which the cardinal is making drives them all out into the open sea.”  “But that is not quite what I mean to ask you, Aramis,” replied Athos. “ I want to know if you were left alone, and nobody interrupted you.”  “Why, I think there were not many intruders. Yes, Athos, I know what you mean: we shall do very well at the Parpaillot.” [SNIPPET] “For my misfortune.”  “Your misfortune is laughable,” said Athos, shrugging his shoulders; “I should like to know what you would say if I were to relate to you a real tale of love!”  “Which has happened to you?”  “Or one of my friends, what matters?”  “Tell it, Athos, tell it.”  “Better if I drink.”  “Drink and relate, then.”  “Not a bad idea!”",1
1402,"shouted Will Scarlet, who had but then run up, and who now stood laughing heartily at the scene.  “Friar Tuck!” exclaimed Robin, astounded. “ Are you Friar Tuck? Then am I your friend, for you are he I came to seek.” [SNIPPET] “To follow Norman of Torn where he may lead, to protect the poor and the weak, to lay down your lives in defence of woman, and to prey upon rich Englishmen and harass the King of England.”  The last two clauses of these articles of faith appealed to the ruffians so strongly that they would have subscribed to anything, even daily mass, and a bath, had that been necessary to admit them to the service of Norman of Torn.  “Aye, aye!” they cried. “",0
1403,"""They all do it, once or twice, until they learn."" ""Third time for him, isn't it?"" ""Yes, I believe so. First time he tried hanging himself. [SNIPPET] ""Kill you,"" said the doctor bluntly. "" Frankly, I can't even promise that the usual precautions will do any good. But we have no other choice than to take them. The human body is a miraculous affair, and even the most desperate damages sometimes can't prevent it from going on living. But I won't mince words with you, Mr. Monk. You're a direct sort of person, so I'm telling you directly. Your chances are slim.""",0
1404,"Porteous was delighted. He asked a multitude of questions, most of them pointless, some naive, and Melinda dug into her infinitesimal fund of knowledge and gave. The little man scribbled furiously, clucking like a gravid hen. ""You mean,"" he asked in amazement, ""that you live in these primitive huts of your own volition?"" ""It's a G.I. housing project,"" Melinda said, ashamed. ""Astonishing."" He wrote: Feudal anachronisms and atomic power, side by side. [SNIPPET] A big man, sandy-haired and with vertical wrinkles deep between piercing blue eyes, came into the room. She shrank into the bed, seeing that the sheet she tugged taut across her breast was ragged and blue. ""Ruth,"" he said, a slow smile making his face almost handsome, ""you're better. You haven't spoken in weeks."" Ruth wanted to giggle. As though they could keep her quiet. Daddy was always shushing her.... But who was this big man in his dusty drab coveralls and dropped dust mask dangling upon his chest?",0
1405,"It was lighter now, but no sign of the ball. “ If it happens to get to town—any town, for that matter—it’ll be falling from about ten or twenty miles. Or forty.” “Maybe it’ll go high enough first so that it’ll burn. Like a meteor.” [SNIPPET] It was a new brain-machine. New, for it was totally different, working with all the vast knowledge accumulated in six centuries of intelligent research by man, and a century of research by man and machine. No one branch, but all physics, all chemistry, all life-knowledge, all science was in it. A day—and it was finished. Slowly the rhythm of thought was increased, till the slight quiver of consciousness was reached.",0
1406,"Anyway we've got to bring Dorothy and the baby here, and Ann. Dorothy won't fuss, will she, son?"" ""Since there is Helen—no, she won't. I still dream sometimes, as I did during her first pregnancy. Things, shapes, trying to pull her away—or she's where I can't find her, can't push through the leaves."" ""She told me. It's something else that's made you blue lately."" ""No."" [SNIPPET] Adjusting his gravity regulator so he wouldn't inadvertently walk clear off into empty space—he calculated his weight would be less than a twentieth of an ounce here—he stepped out of the Dart and gazed around at the little world. Before him was the tiny lake, of an emerald green hue in the flashing sunlight. Around its shores, and covering the adjacent, softly rolling countryside as far as eye could reach, was a thick growth of carmine-tinted vegetation: squat, enormous-leaved bushes; low, sturdy trees, webbed together by innumerable vines. To left and right, miniature mountains reared ragged crests over the abbreviated horizon, making the spot he was in a peaceful, lovely valley. He sighed. There was everything here a man could wish for—provided he could win it!",0
1407,"""That's a very interesting point,"" said Baker. "" I have another chart here""—he unrolled and pinned it—""that shows the output in terms of concepts and inventions, plotted against the size of the grants given to the institution."" The curve went almost straight downhill. Wily was screaming. "" [SNIPPET] There was no paradox at all. The cube remained. But the entire rest of the Universe, professors and all, vanished. He was wet and muddy and hungry and cold, and he was fifty thousand light-years from home.",0
1408,"1 does not wish you to die instantly. ""Enter your""—the Steel-Blue hesitated—""mausoleum. You die in your own atmosphere. However, we took the liberty of purifying it. There were dangerous elements in it."" [SNIPPET] Bradley helped them with his gun, which blasted dangerous beasts, and even more with his slightly superior knowledge. He showed them how to fashion tools from stone and how to use these to build better huts. He taught them how to make swords and other weapons, so that henceforth they wouldn't be forced to rely for defense on poison alone. He was the most industrious god since Vulcan. And in helping them he found that he had no time for Aoooya. Came the day when the new village settled down to its changed routine of life.",0
1409,"Totski grew white as a sheet. The general was struck dumb. All present started and listened intently. Gania sat rooted to his chair. [SNIPPET] Raskolnikov walked after him.  “What’s this?” cried Svidrigaïlov turning round, “I thought I said...”  “It means that I am not going to lose sight of you now.”  “What?”  Both stood still and gazed at one another, as though measuring their strength.  “From all your half tipsy stories,” Raskolnikov observed harshly, “I am positive that you have not given up your designs on my sister, but are pursuing them more actively than ever. I have learnt that my sister received a letter this morning.",1
1410,"He continued lying there, trying to reconstruct the events of the preceding day. His brain was lethargic and confused. Something terrible had happened, but what it was he could not for a long time recollect. Then suddenly there came before his eyes that ghastly closing scene at dusk on the Sant plateau—Spadevil’s crushed and bloody features and Tydomin’s dying sighs.... He shuddered convulsively, and felt sick. [SNIPPET] “Did Surtur forbid you to be a man?”  Maskull frowned. “ Is love such a manly sport, then? I should have thought it effeminate.”  “It doesn’t matter.",1
1411,"I give him and his 10,000 to the tribesmen! They are of no use to us now! Get out! Vanish! [SNIPPET] In thousands of years its electrolyte had evaporated. Burke replaced it from the water stores of the ship. He did the same to the other two weapons. Then, curious, he stepped out of the ship's air-lock and aimed at the ship-lock wall. He pressed the trigger. There was a snapping sound and a fragment of rock fell. He tried the others. They fired something.",0
